_id,algoname,clientID,symbol,realised,unrealised,sum,balance
655d7f240bc4ecf4b936e515,ExpiryWedBHLN,D9550002,NIFTY23NOV2319200PE,-10,0,-10,2400000
655d7f240bc4ecf4b936e516,ExpiryWedBHLN,D9550005,NIFTY23NOV2319200PE,-10,0,-10,1000000
655d7f240bc4ecf4b936e517,ExpiryWedBHLN,D8460006,NIFTY23NOV2319200PE,-10,0,-10,1000000
655d7f240bc4ecf4b936e518,ExpiryWedBHLN,D7730007,NIFTY23NOV2319200PE,-10,0,-10,1800000
655d7f240bc4ecf4b936e519,ExpiryWedBHLN,D9550017,NIFTY23NOV2319200PE,-10,0,-10,1000000
655d7f240bc4ecf4b936e51a,ExpiryWedBHLN,D0350354,NIFTY23NOV2319200PE,-10,0,-10,600000
655d7f240bc4ecf4b936e51b,ExpiryWedBHLN,D8460002,NIFTY23NOV2319200PE,-20,0,-20,2700000
655d7f240bc4ecf4b936e51c,ExpiryWedBHLN,B1700057,NIFTY23NOV2319200PE,-10,0,-10,5000000
655d7f240bc4ecf4b936e51d,ExpiryWedBHLN,D7730008,NIFTY23NOV2319200PE,-10,0,-10,2000000
655d7f240bc4ecf4b936e51e,ExpWStdBHLN,D8460002,NIFTY23NOV2319800PE,-1365,0,-1365,2700000
655d7f240bc4ecf4b936e51f,ExpWStdBHLN,D9550002,NIFTY23NOV2319800PE,-682.5,0,-682.5,2400000
655d7f240bc4ecf4b936e520,ExpWStdBHLN,B1700057,NIFTY23NOV2319800PE,-707.5,0,-707.5,5000000
655d7f240bc4ecf4b936e521,ExpiryWedBHLN,B1700057,NIFTY23NOV2319800PE,-1267.5,0,-1267.5,5000000
655d7f240bc4ecf4b936e522,ExpiryWedBHLN,D9550017,NIFTY23NOV2319800PE,-1270,0,-1270,1000000
655d7f240bc4ecf4b936e523,ExpiryWedBHLN,D8460006,NIFTY23NOV2319800PE,-1262.5,0,-1262.5,1000000
655d7f240bc4ecf4b936e524,ExpiryWedBHLN,D8460005,NIFTY23NOV2319800PE,-1262.5,0,-1262.5,1400000
655d7f240bc4ecf4b936e525,ExpiryWedBHLN,D9550005,NIFTY23NOV2319800PE,-1267.5,0,-1267.5,1000000
655d7f240bc4ecf4b936e526,ExpiryWedBHLN,D7730008,NIFTY23NOV2319800PE,-1255,0,-1255,2000000
655d7f240bc4ecf4b936e527,ExpiryWedBHLN,D7730007,NIFTY23NOV2319800PE,-1257.5,0,-1257.5,1800000
655d7f240bc4ecf4b936e528,ExpiryWedBHLN,D8460002,NIFTY23NOV2319800PE,-2516,0,-2516,2700000
655d7f2a0bc4ecf4b936e529,ExpiryWedBHLN,D9550002,NIFTY23NOV2319800PE,-1260,0,-1260,2400000
655d7f2a0bc4ecf4b936e52a,ExpiryWedBHLN,D0350354,NIFTY23NOV2319800PE,-1257.5,0,-1257.5,600000
655d7f980bc4ecf4b936e52b,Exp3StatBN,B1700057,BANKNIFTY22NOV2342900PE,-4.5,0,-4.5,5000000
655d7f980bc4ecf4b936e52c,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2343000PE,21,0,21,1000000
655d7f980bc4ecf4b936e52d,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2343000PE,21,0,21,1000000
655d7f980bc4ecf4b936e52e,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2343000PE,21,0,21,1800000
655d7f980bc4ecf4b936e52f,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2343000PE,22.5,0,22.5,600000
655d7f980bc4ecf4b936e530,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2343000PE,27,0,27,2400000
655d7f980bc4ecf4b936e531,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2343000PE,45,0,45,2700000
655d7f980bc4ecf4b936e532,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2343000PE,21,0,21,1000000
655d7f980bc4ecf4b936e533,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2343000PE,19.5,0,19.5,1400000
655d7f980bc4ecf4b936e534,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2343000PE,21,0,21,2000000
655d7f980bc4ecf4b936e535,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2343000PE,27,0,27,5000000
655d7f980bc4ecf4b936e536,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343000PE,45,0,45,2700000
655d7f980bc4ecf4b936e537,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343000PE,22.5,0,22.5,2400000
655d7f980bc4ecf4b936e538,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343000PE,22.5,0,22.5,5000000
655d7f9d0bc4ecf4b936e539,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2343000PE,8.25,0,8.25,5000000
655d7f9d0bc4ecf4b936e53a,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343600PE,-9303.3,0,-9303.3,2700000
655d7f9d0bc4ecf4b936e53b,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343600PE,-4593,0,-4593,5000000
655d7f9d0bc4ecf4b936e53c,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2343600PE,-1701,0,-1701,5000000
655d7f9d0bc4ecf4b936e53d,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343600PE,-4596.45,0,-4596.45,2400000
655d826a0bc4ecf4b936e53e,DRBS_N,B1700057,NIFTY23NOV2320250CE,-17.5,0,-17.5,5000000
655d826a0bc4ecf4b936e53f,DRBS_N,B1700057,NIFTY23NOV2319050PE,-2.5,0,-2.5,5000000
655d826a0bc4ecf4b936e540,DRBS_N,B1700057,NIFTY23NOV2319950CE,552.5,0,552.5,5000000
655d826f0bc4ecf4b936e541,DRBS_N,B1700057,NIFTY23NOV2319250PE,-25,0,-25,5000000
655d82730bc4ecf4b936e542,DRBS_N,B1700057,NIFTY23NOV2319900PE,-1772.5,0,-1772.5,5000000
655d82a60bc4ecf4b936e543,ExpiryWedBHLN,D8460005,NIFTY23NOV2318900PE,-12.5,0,-12.5,1400000
655d82a60bc4ecf4b936e544,ExpiryWedBHLN,D9550002,NIFTY23NOV2318900PE,-12.5,0,-12.5,2400000
655d82a60bc4ecf4b936e545,ExpiryWedBHLN,D9550017,NIFTY23NOV2318900PE,-12.5,0,-12.5,1000000
655d82a60bc4ecf4b936e546,ExpiryWedBHLN,D8460006,NIFTY23NOV2318900PE,-12.5,0,-12.5,1000000
655d82a60bc4ecf4b936e547,ExpiryWedBHLN,D0350354,NIFTY23NOV2318900PE,-12.5,0,-12.5,600000
655d82a60bc4ecf4b936e548,ExpiryWedBHLN,D7730007,NIFTY23NOV2318900PE,-12.5,0,-12.5,1800000
655d82a60bc4ecf4b936e549,ExpiryWedBHLN,B1700057,NIFTY23NOV2318900PE,-12.5,0,-12.5,5000000
655d82a60bc4ecf4b936e54a,ExpiryWedBHLN,D8460002,NIFTY23NOV2318900PE,-25,0,-25,2700000
655d82a60bc4ecf4b936e54b,ExpiryWedBHLN,D7730008,NIFTY23NOV2318900PE,-12.5,0,-12.5,2000000
655d82a60bc4ecf4b936e54c,ExpiryWedBHLN,D9550005,NIFTY23NOV2318900PE,-12.5,0,-12.5,1000000
655d82ab0bc4ecf4b936e54d,ExpWStdBHLN,D9550002,NIFTY23NOV2319850PE,-910,0,-910,2400000
655d82ab0bc4ecf4b936e54e,ExpWStdBHLN,B1700057,NIFTY23NOV2319850PE,-905,0,-905,5000000
655d82ab0bc4ecf4b936e54f,ExpWStdBHLN,D8460002,NIFTY23NOV2319850PE,-1820,0,-1820,2700000
655d83d10bc4ecf4b936e550,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2344900CE,-6,0,-6,5000000
655d83d10bc4ecf4b936e551,ExpWStdBHLN,B1700057,NIFTY23NOV2320150CE,0,112.5,112.5,5000000
655d83d10bc4ecf4b936e552,ExpWStdBHLN,D8460002,NIFTY23NOV2320150CE,0,225,225,2700000
655d83d10bc4ecf4b936e553,ExpiryWedBHLN,D7730007,NIFTY23NOV2320200CE,0,120,120,1800000
655d83d10bc4ecf4b936e554,ExpWStdBHLN,D9550002,NIFTY23NOV2320150CE,0,112.5,112.5,2400000
655d83d10bc4ecf4b936e555,ExpiryWedBHLN,D8460005,NIFTY23NOV2320200CE,0,120,120,1400000
655d83d10bc4ecf4b936e556,ExpiryWedBHLN,D8460006,NIFTY23NOV2320200CE,0,120,120,1000000
655d83d10bc4ecf4b936e557,ExpiryWedBHLN,D8460002,NIFTY23NOV2320200CE,0,240,240,2700000
655d83d10bc4ecf4b936e558,ExpiryWedBHLN,D9550017,NIFTY23NOV2320200CE,0,120,120,1000000
655d83d10bc4ecf4b936e559,ExpiryWedBHLN,D0350354,NIFTY23NOV2320200CE,0,120,120,600000
655d83d20bc4ecf4b936e55a,ExpiryWedBHLN,D9550005,NIFTY23NOV2320200CE,0,120,120,1000000
655d83d20bc4ecf4b936e55b,ExpiryWedBHLN,D9550002,NIFTY23NOV2320200CE,0,120,120,2400000
655d83d20bc4ecf4b936e55c,ExpiryWedBHLN,B1700057,NIFTY23NOV2320200CE,0,120,120,5000000
655d83d20bc4ecf4b936e55d,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2344900CE,0,19.5,19.5,1800000
655d83d20bc4ecf4b936e55e,ExpiryWedBHLN,D7730008,NIFTY23NOV2320200CE,0,120,120,2000000
655d83d20bc4ecf4b936e55f,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2344900CE,0,19.5,19.5,1000000
655d83d20bc4ecf4b936e560,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2344900CE,0,19.5,19.5,1000000
655d83d20bc4ecf4b936e561,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2344900CE,0,19.5,19.5,1000000
655d83d20bc4ecf4b936e562,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2344900CE,0,19.5,19.5,1400000
655d83d20bc4ecf4b936e563,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2344900CE,0,19.5,19.5,2400000
655d83d20bc4ecf4b936e564,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2344900CE,0,19.5,19.5,5000000
655d83d20bc4ecf4b936e565,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2344900CE,0,39,39,2700000
655d83d20bc4ecf4b936e566,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2344900CE,0,19.5,19.5,2000000
655d83d20bc4ecf4b936e567,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2344900CE,0,19.5,19.5,600000
655d83d70bc4ecf4b936e568,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2343600CE,706.5,0,706.5,5000000
655d83d70bc4ecf4b936e569,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343600CE,1663.5,0,1663.5,2400000
655d83d70bc4ecf4b936e56a,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343600CE,1669.2,0,1669.2,5000000
655d83d70bc4ecf4b936e56b,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343600CE,3336,0,3336,2700000
655d83d70bc4ecf4b936e56c,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2342700PE,9,0,9,2700000
655d83d70bc4ecf4b936e56d,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2342700PE,4.5,0,4.5,2400000
655d83d70bc4ecf4b936e56e,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2342700PE,4.5,0,4.5,5000000
655d83d70bc4ecf4b936e56f,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2343600CE,1686,0,1686,2000000
655d83d70bc4ecf4b936e570,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2343600CE,1686,0,1686,1400000
655d83d70bc4ecf4b936e571,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2343600CE,1687.5,0,1687.5,1000000
655d83d70bc4ecf4b936e572,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2343600CE,1684.5,0,1684.5,1000000
655d83d70bc4ecf4b936e573,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2343600CE,3372,0,3372,2700000
655d83d70bc4ecf4b936e574,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2343600CE,1693.2,0,1693.2,1800000
655d83d70bc4ecf4b936e575,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2343600CE,1686,0,1686,5000000
655d83d70bc4ecf4b936e576,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2343600CE,1686,0,1686,600000
655d83d70bc4ecf4b936e577,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2343600CE,1686,0,1686,1000000
655d83d70bc4ecf4b936e578,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2343600CE,1692,0,1692,2400000
655d89b00bc4ecf4b936e579,DRB_BN,D9550016,BANKNIFTY30NOV2346000CE,-4.5,0,-4.5,1600000
655d89b00bc4ecf4b936e57a,DM_BN_3X,B1700057,BANKNIFTY22NOV2343400CE,0,1826.25,1826.25,5000000
655d89b00bc4ecf4b936e57b,DRB_BN,D8460002,BANKNIFTY30NOV2346000CE,-9,0,-9,2700000
655d89b00bc4ecf4b936e57c,DM_BN_3X,D9550016,BANKNIFTY22NOV2343400CE,0,3636,3636,1600000
655d89b00bc4ecf4b936e57d,DRB_BN,D7730022,BANKNIFTY30NOV2346000CE,-9,0,-9,650000
655d89b00bc4ecf4b936e57e,FDRS_BN,D9550016,BANKNIFTY30NOV2346000CE,-4.5,0,-4.5,1600000
655d89b00bc4ecf4b936e57f,RenkoExpBN,D9550002,BANKNIFTY22NOV2343500CE,1980,0,1980,2400000
655d89b00bc4ecf4b936e580,RenkoExpBN,D7730007,BANKNIFTY22NOV2343500CE,1974,0,1974,1800000
655d89b00bc4ecf4b936e581,RenkoExpBN,D8460002,BANKNIFTY22NOV2343500CE,3950.85,0,3950.85,2700000
655d89b00bc4ecf4b936e582,FDRS_BN,B1700057,BANKNIFTY30NOV2346000CE,-4.5,0,-4.5,5000000
655d89b00bc4ecf4b936e583,RenkoExpBN,D7730008,BANKNIFTY22NOV2343500CE,1975.5,0,1975.5,2000000
655d89b00bc4ecf4b936e584,RenkoExpBN,B1700057,BANKNIFTY22NOV2343500CE,3954,0,3954,5000000
655d89b00bc4ecf4b936e585,DRB_BN,D7730022,BANKNIFTY30NOV2343600CE,0,3224.7,3224.7,650000
655d89b00bc4ecf4b936e586,DRB_BN,D9550016,BANKNIFTY30NOV2343600CE,0,1604.25,1604.25,1600000
655d89b00bc4ecf4b936e587,DRB_BN,D8460002,BANKNIFTY30NOV2343600CE,0,3213,3213,2700000
655d89b00bc4ecf4b936e588,FDRS_BN,D9550016,BANKNIFTY30NOV2343600CE,1443,0,1443,1600000
655d89b00bc4ecf4b936e589,FDRS_BN,B1700057,BANKNIFTY30NOV2343600CE,1435.5,0,1435.5,5000000
655d8a250bc4ecf4b936e58a,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2344600CE,-18,0,-18,2700000
655d8a250bc4ecf4b936e58b,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2344600CE,-9,0,-9,600000
655d8a250bc4ecf4b936e58c,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2344600CE,-9,0,-9,1400000
655d8a250bc4ecf4b936e58d,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2344600CE,-9,0,-9,1000000
655d8a250bc4ecf4b936e58e,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2344600CE,-9,0,-9,1000000
655d8a250bc4ecf4b936e58f,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2344600CE,-9,0,-9,1800000
655d8a250bc4ecf4b936e590,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2344600CE,-9,0,-9,1000000
655d8a250bc4ecf4b936e591,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2344600CE,-9,0,-9,2000000
655d8a250bc4ecf4b936e592,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2344600CE,-9,0,-9,2400000
655d8a250bc4ecf4b936e593,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2344600CE,-9,0,-9,5000000
655d8a250bc4ecf4b936e594,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2344600CE,12,0,12,2700000
655d8a250bc4ecf4b936e595,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2344600CE,6,0,6,2400000
655d8a250bc4ecf4b936e596,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2344600CE,6,0,6,5000000
655d8a250bc4ecf4b936e597,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2344600CE,2.25,0,2.25,5000000
655d8a2a0bc4ecf4b936e598,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2343500CE,1780.5,0,1780.5,1000000
655d8a2a0bc4ecf4b936e599,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2343500CE,1780.5,0,1780.5,1400000
655d8a2a0bc4ecf4b936e59a,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2343500CE,1779,0,1779,2000000
655d8a2a0bc4ecf4b936e59b,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2343500CE,1774.5,0,1774.5,5000000
655d8a2a0bc4ecf4b936e59c,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2343500CE,1774.5,0,1774.5,2400000
655d8a2a0bc4ecf4b936e59d,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2343500CE,1779,0,1779,1000000
655d8a2a0bc4ecf4b936e59e,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2343500CE,1779,0,1779,1800000
655d8a2a0bc4ecf4b936e59f,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2343500CE,1774.5,0,1774.5,1000000
655d8a2a0bc4ecf4b936e5a0,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2343500CE,3556.8,0,3556.8,2700000
655d8a2a0bc4ecf4b936e5a1,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2343500CE,1779,0,1779,600000
655d8a2a0bc4ecf4b936e5a2,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343500CE,0,2142,2142,5000000
655d8a2a0bc4ecf4b936e5a3,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343500CE,0,4283.85,4283.85,2700000
655d8a2a0bc4ecf4b936e5a4,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343500CE,0,2142,2142,2400000
655d8a2a0bc4ecf4b936e5a5,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2343500CE,840.75,0,840.75,5000000
655d8add0bc4ecf4b936e5a6,2CCBHiLoBN,D8460002,BANKNIFTY30NOV2343500CE,0,6790.5,6790.5,2700000
655d8add0bc4ecf4b936e5a7,2CCBHiLoBN,D9550016,BANKNIFTY30NOV2343500CE,0,6786,6786,1600000
655d8add0bc4ecf4b936e5a8,2CCBHiLoBN,D7730022,BANKNIFTY30NOV2343500CE,0,6790.5,6790.5,650000
655d8add0bc4ecf4b936e5a9,2BHiLoBNDy,D8460002,BANKNIFTY30NOV2343500CE,0,13602,13602,2700000
655d8add0bc4ecf4b936e5aa,2BHiLoBNDy,D7730007,BANKNIFTY30NOV2343500CE,0,6799.5,6799.5,1800000
655d8add0bc4ecf4b936e5ab,2BHiLoBNDy,D8460007,BANKNIFTY30NOV2343500CE,0,6792,6792,1700000
655d8add0bc4ecf4b936e5ac,2BHiLoBNDy,D7730008,BANKNIFTY30NOV2343500CE,0,6792,6792,2000000
655d8add0bc4ecf4b936e5ad,2BHiLoBNDy,D9550012,BANKNIFTY30NOV2343500CE,0,6798,6798,3000000
655d8add0bc4ecf4b936e5ae,2BHiLoBNDy,B1700057,BANKNIFTY30NOV2343500CE,0,13614,13614,5000000
655d8add0bc4ecf4b936e5af,2BHiLoBNDy,D9550002,BANKNIFTY30NOV2343500CE,0,6805.2,6805.2,2400000
655d8add0bc4ecf4b936e5b0,2BHLBN,D8460002,BANKNIFTY30NOV2343500CE,0,6799.5,6799.5,2700000
655d8add0bc4ecf4b936e5b1,2BHLBN,D7730022,BANKNIFTY30NOV2343500CE,0,6799.5,6799.5,650000
655d8b120bc4ecf4b936e5b2,RenkoExpBN,B1700057,BANKNIFTY22NOV2343400CE,6093,0,6093,5000000
655d8b120bc4ecf4b936e5b3,RenkoExpBN,D8460002,BANKNIFTY22NOV2343400CE,6093,0,6093,2700000
655d8b120bc4ecf4b936e5b4,RenkoExpBN,D7730008,BANKNIFTY22NOV2343400CE,3045,0,3045,2000000
655d8b120bc4ecf4b936e5b5,RenkoExpBN,D7730007,BANKNIFTY22NOV2343400CE,3045,0,3045,1800000
655d8b120bc4ecf4b936e5b6,RenkoExpBN,D9550002,BANKNIFTY22NOV2343400CE,3052.05,0,3052.05,2400000
655d8fa90bc4ecf4b936e5b7,zMarginManager_D9550016,D9550016,BANKNIFTY22NOV2344100CE,0,7.5,7.5,1600000
655d95680bc4ecf4b936e5b8,2CCBHiLoN,D9550002,NIFTY23NOV2319750CE,0,2842.5,2842.5,2400000
655d95680bc4ecf4b936e5b9,2CCBHiLoN,D8460007,NIFTY23NOV2319750CE,0,2830,2830,1700000
655d95680bc4ecf4b936e5ba,2CCBHiLoN,D7730008,NIFTY23NOV2319750CE,0,2830,2830,2000000
655d95680bc4ecf4b936e5bb,2CCBHiLoN,D7730022,NIFTY23NOV2319750CE,0,2830,2830,650000
655d95680bc4ecf4b936e5bc,2CCBHiLoN,D7730007,NIFTY23NOV2319750CE,0,2832.5,2832.5,1800000
655d95680bc4ecf4b936e5bd,2CCBHiLoN,D8460002,NIFTY23NOV2319750CE,0,8494.5,8494.5,2700000
655d95680bc4ecf4b936e5be,2CCBHiLoN,B1700057,NIFTY23NOV2319750CE,0,5685,5685,5000000
655d95680bc4ecf4b936e5bf,2CCBHiLoN,D9550012,NIFTY23NOV2319750CE,0,2830,2830,3000000
655d95680bc4ecf4b936e5c0,2CCBHiLoN,D9550016,NIFTY23NOV2319750CE,0,2835,2835,1600000
655d95680bc4ecf4b936e5c1,2BHLN,D8460002,NIFTY23NOV2320050CE,0,32.5,32.5,2700000
655d95680bc4ecf4b936e5c2,2BHLN,D7730022,NIFTY23NOV2320050CE,0,32.5,32.5,650000
655d9b430bc4ecf4b936e5c3,2CCFilterVRFN,D8460002,NIFTY23NOV2319600CE,0,4132.5,4132.5,2700000
655d9b430bc4ecf4b936e5c4,2CCFilterVRFN,B1700057,NIFTY23NOV2319600CE,0,4132.5,4132.5,5000000
655d9b430bc4ecf4b936e5c5,2CCFilterVRFN,D7730022,NIFTY23NOV2319600CE,0,4132.5,4132.5,650000
655d9c710bc4ecf4b936e5c6,2CCBHiLoBN,D8460002,BANKNIFTY30NOV2345200CE,0,72,72,2700000
655d9c710bc4ecf4b936e5c7,2CCBHiLoBN,D9550016,BANKNIFTY30NOV2345200CE,0,72,72,1600000
655d9c710bc4ecf4b936e5c8,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2344000CE,6,0,6,2000000
655d9c710bc4ecf4b936e5c9,2CCBHiLoBN,D7730022,BANKNIFTY30NOV2345200CE,0,72,72,650000
655d9c710bc4ecf4b936e5ca,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2344000CE,6,0,6,600000
655d9c710bc4ecf4b936e5cb,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2344000CE,6,0,6,1400000
655d9c710bc4ecf4b936e5cc,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2344000CE,6,0,6,1800000
655d9c710bc4ecf4b936e5cd,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2344000CE,6,0,6,2400000
655d9c710bc4ecf4b936e5ce,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2344000CE,12,0,12,2700000
655d9c710bc4ecf4b936e5cf,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2344000CE,6,0,6,1000000
655d9c710bc4ecf4b936e5d0,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2344000CE,6,0,6,1000000
655d9c710bc4ecf4b936e5d1,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2344000CE,6,0,6,1000000
655d9c710bc4ecf4b936e5d2,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2344000CE,39,0,39,2700000
655d9c710bc4ecf4b936e5d3,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2344000CE,6,0,6,5000000
655d9c710bc4ecf4b936e5d4,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2344000CE,18,0,18,2400000
655d9c710bc4ecf4b936e5d5,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2344000CE,19.5,0,19.5,5000000
655d9c710bc4ecf4b936e5d6,2CCFilterVRFBN,D8460002,BANKNIFTY30NOV2343500CE,0,3120,3120,2700000
655d9c710bc4ecf4b936e5d7,2CCFilterVRFBN,D7730022,BANKNIFTY30NOV2343500CE,0,3117,3117,650000
655d9c710bc4ecf4b936e5d8,2CCFilterVRFBN,B1700057,BANKNIFTY30NOV2343500CE,0,3117,3117,5000000
655d9c710bc4ecf4b936e5d9,2BHiLoBNDy,D8460002,BANKNIFTY30NOV2345300CE,0,132,132,2700000
655d9c710bc4ecf4b936e5da,2BHiLoBNDy,B1700057,BANKNIFTY30NOV2345300CE,0,132,132,5000000
655d9c710bc4ecf4b936e5db,2BHiLoBNDy,D7730007,BANKNIFTY30NOV2345300CE,0,66,66,1800000
655d9c710bc4ecf4b936e5dc,2BHiLoBNDy,D9550002,BANKNIFTY30NOV2345300CE,0,66,66,2400000
655d9c710bc4ecf4b936e5dd,2BHLBN,D7730022,BANKNIFTY30NOV2345300CE,0,66,66,650000
655d9c710bc4ecf4b936e5de,2BHiLoBNDy,D9550012,BANKNIFTY30NOV2345300CE,0,66,66,3000000
655d9c710bc4ecf4b936e5df,2BHiLoBNDy,D8460007,BANKNIFTY30NOV2345300CE,0,66,66,1700000
655d9c710bc4ecf4b936e5e0,2BHiLoBNDy,D7730008,BANKNIFTY30NOV2345300CE,0,66,66,2000000
655d9c710bc4ecf4b936e5e1,2BHLBN,D8460002,BANKNIFTY30NOV2345300CE,0,66,66,2700000
655d9c710bc4ecf4b936e5e2,ExpiryWedBHLBN,D9550002,BANKNIFTY22NOV2343400CE,0,2637,2637,2400000
655d9c710bc4ecf4b936e5e3,ExpiryWedBHLBN,D8460002,BANKNIFTY22NOV2343400CE,0,5273.85,5273.85,2700000
655d9c710bc4ecf4b936e5e4,ExpiryWedBHLBN,D7730007,BANKNIFTY22NOV2343400CE,0,2638.5,2638.5,1800000
655d9c710bc4ecf4b936e5e5,ExpiryWedBHLBN,D9550005,BANKNIFTY22NOV2343400CE,0,2635.5,2635.5,1000000
655d9c710bc4ecf4b936e5e6,ExpiryWedBHLBN,D7730008,BANKNIFTY22NOV2343400CE,0,2638.5,2638.5,2000000
655d9c710bc4ecf4b936e5e7,ExpiryWedBHLBN,D9550017,BANKNIFTY22NOV2343400CE,0,2644.5,2644.5,1000000
655d9c710bc4ecf4b936e5e8,ExpiryWedBHLBN,B1700057,BANKNIFTY22NOV2343400CE,0,2641.5,2641.5,5000000
655d9c710bc4ecf4b936e5e9,ExpiryWedBHLBN,D0350354,BANKNIFTY22NOV2343400CE,0,2643,2643,600000
655d9c710bc4ecf4b936e5ea,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343400CE,0,2650.5,2650.5,5000000
655d9c710bc4ecf4b936e5eb,ExpiryWedBHLBN,D8460006,BANKNIFTY22NOV2343400CE,0,2643,2643,1000000
655d9c710bc4ecf4b936e5ec,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343400CE,0,5310,5310,2700000
